Case_ID,CaseStartDate,WaterBodyName,Landmarks,ReportObservationDate,BloomReport_ID,CountyName,RegionName,Latitude,Longitude,WBTypeName,WaterBodyManager,RecLandManager,AdvisoryRecommendedType,AdvisoryRecommendedDate,AdvisoryLevelCurrentOnMap
1081,7/6/2022,South Fork Eel River,Standish-Hickey State Recreation Area,7/5/2022,3523,Mendocino,Region 1 - North Coast,39.87548,-123.72556,,California State Parks,County Environmental Health Department,Algal mat alert sign,11/14/2022,Algal mat alert sign
1081,7/6/2022,South Fork Eel River,Standish-Hickey State Recreation Area,7/5/2022,3523,Mendocino,Region 1 - North Coast,39.87548,-123.72556,,California State Parks,County Environmental Health Department,Algal mat alert sign,11/14/2022,Algal mat alert sign
1081,7/6/2022,South Fork Eel River,Standish-Hickey State Recreation Area,7/5/2022,3523,Mendocino,Region 1 - North Coast,39.87548,-123.72556,,California State Parks,County Environmental Health Department,Algal mat alert sign,11/14/2022,Algal mat alert sign
1081,7/6/2022,South Fork Eel River,Standish-Hickey State Recreation Area,7/5/2022,3523,Mendocino,Region 1 - North Coast,39.87548,-123.72556,,California State Parks,County Environmental Health Department,Algal mat alert sign,11/14/2022,Algal mat alert sign
1081,7/6/2022,South Fork Eel River,Standish-Hickey State Recreation Area,7/5/2022,3523,Mendocino,Region 1 - North Coast,39.87548,-123.72556,,California State Parks,County Environmental Health Department,Algal mat alert sign,11/14/2022,Algal mat alert sign
1081,7/6/2022,South Fork Eel River,Standish-Hickey State Recreation Area,7/5/2022,3523,Mendocino,Region 1 - North Coast,39.87548,-123.72556,,California State Parks,County Environmental Health Department,Algal mat alert sign,11/14/2022,Algal mat alert sign
1081,7/6/2022,South Fork Eel River,Standish-Hickey State Recreation Area,7/5/2022,3523,Mendocino,Region 1 - North Coast,39.87548,-123.72556,,California State Parks,County Environmental Health Department,Algal mat alert sign,11/14/2022,Algal mat alert sign
1081,7/6/2022,South Fork Eel River,Standish-Hickey State Recreation Area,7/5/2022,3523,Mendocino,Region 1 - North Coast,39.87548,-123.72556,,California State Parks,County Environmental Health Department,Algal mat alert sign,11/14/2022,Algal mat alert sign
1081,7/6/2022,South Fork Eel River,Standish-Hickey State Recreation Area,7/5/2022,3523,Mendocino,Region 1 - North Coast,39.87548,-123.72556,,California State Parks,County Environmental Health Department,Algal mat alert sign,11/14/2022,Algal mat alert sign
1081,7/6/2022,South Fork Eel River,Standish-Hickey State Recreation Area,7/5/2022,3523,Mendocino,Region 1 - North Coast,39.87548,-123.72556,,California State Parks,County Environmental Health Department,Algal mat alert sign,11/14/2022,Algal mat alert sign
1081,7/6/2022,South Fork Eel River,Standish-Hickey State Recreation Area,7/5/2022,3523,Mendocino,Region 1 - North Coast,39.87548,-123.72556,,California State Parks,County Environmental Health Department,Algal mat alert sign,11/14/2022,Algal mat alert sign
1081,7/6/2022,South Fork Eel River,Standish-Hickey State Recreation Area,7/5/2022,3523,Mendocino,Region 1 - North Coast,39.87548,-123.72556,,California State Parks,County Environmental Health Department,Algal mat alert sign,11/14/2022,Algal mat alert sign
1081,7/6/2022,South Fork Eel River,Standish-Hickey State Recreation Area,7/5/2022,3523,Mendocino,Region 1 - North Coast,39.87548,-123.72556,,California State Parks,County Environmental Health Department,Algal mat alert sign,11/14/2022,Algal mat alert sign
1081,7/6/2022,South Fork Eel River,Cooks Valley,7/12/2022,3543,Mendocino,Region 1 - North Coast,40.000232,-123.78721,,County Environmental Health Department,County Environmental Health Department,Algal mat alert sign,11/14/2022,Algal mat alert sign
1081,7/6/2022,South Fork Eel River,Cooks Valley,7/12/2022,3543,Mendocino,Region 1 - North Coast,40.000232,-123.78721,,County Environmental Health Department,County Environmental Health Department,Algal mat alert sign,11/14/2022,Algal mat alert sign
1081,7/6/2022,South Fork Eel River,Cooks Valley,7/12/2022,3543,Mendocino,Region 1 - North Coast,40.000232,-123.78721,,County Environmental Health Department,County Environmental Health Department,Algal mat alert sign,11/14/2022,Algal mat alert sign
1081,7/6/2022,South Fork Eel River,Cooks Valley,7/12/2022,3543,Mendocino,Region 1 - North Coast,40.000232,-123.78721,,County Environmental Health Department,County Environmental Health Department,Algal mat alert sign,11/14/2022,Algal mat alert sign
1081,7/6/2022,South Fork Eel River,Cooks Valley,7/12/2022,3543,Mendocino,Region 1 - North Coast,40.000232,-123.78721,,County Environmental Health Department,County Environmental Health Department,Algal mat alert sign,11/14/2022,Algal mat alert sign
1081,7/6/2022,South Fork Eel River,Cooks Valley,7/12/2022,3543,Mendocino,Region 1 - North Coast,40.000232,-123.78721,,County Environmental Health Department,County Environmental Health Department,Algal mat alert sign,11/14/2022,Algal mat alert sign
1081,7/6/2022,South Fork Eel River,Cooks Valley,7/12/2022,3543,Mendocino,Region 1 - North Coast,40.000232,-123.78721,,County Environmental Health Department,County Environmental Health Department,Algal mat alert sign,11/14/2022,Algal mat alert sign
1081,7/6/2022,South Fork Eel River,Cooks Valley,7/12/2022,3543,Mendocino,Region 1 - North Coast,40.000232,-123.78721,,County Environmental Health Department,County Environmental Health Department,Algal mat alert sign,11/14/2022,Algal mat alert sign
1081,7/6/2022,South Fork Eel River,Cooks Valley,7/12/2022,3543,Mendocino,Region 1 - North Coast,40.000232,-123.78721,,County Environmental Health Department,County Environmental Health Department,Algal mat alert sign,11/14/2022,Algal mat alert sign
1081,7/6/2022,South Fork Eel River,Cooks Valley,7/12/2022,3543,Mendocino,Region 1 - North Coast,40.000232,-123.78721,,County Environmental Health Department,County Environmental Health Department,Algal mat alert sign,11/14/2022,Algal mat alert sign
1081,7/6/2022,South Fork Eel River,Cooks Valley,7/12/2022,3543,Mendocino,Region 1 - North Coast,40.000232,-123.78721,,County Environmental Health Department,County Environmental Health Department,Algal mat alert sign,11/14/2022,Algal mat alert sign
1081,7/6/2022,South Fork Eel River,Cooks Valley,7/12/2022,3543,Mendocino,Region 1 - North Coast,40.000232,-123.78721,,County Environmental Health Department,County Environmental Health Department,Algal mat alert sign,11/14/2022,Algal mat alert sign
1081,7/6/2022,South Fork Eel River,Cooks Valley,7/12/2022,3543,Mendocino,Region 1 - North Coast,40.000232,-123.78721,,County Environmental Health Department,County Environmental Health Department,Algal mat alert sign,11/14/2022,Algal mat alert sign
1080,6/22/2022,Lake Mary,Pokonobe Marina,6/22/2022,3522,Mono,Region 6 - Lahontan,37.607636,-119.00445,Lake,,,None,10/14/2022,Last verified >30 days ago
1079,6/22/2022,Lake George,North West Shore Boat Rental,6/22/2022,3521,Mono,Region 6 - Lahontan,37.602296,-119.01114,,,,None,10/14/2022,Last verified >30 days ago
1078,6/22/2022,Horseshoe Lake,West Shore Near Parking Lot,6/22/2022,3520,Mono,Region 6 - Lahontan,37.61035,-119.02001,,,,None,10/14/2022,Last verified >30 days ago
1077,6/21/2022,Martis Creek Reservoir,Cove Across from Kiosk,6/21/2022,3519,Nevada,Region 6 - Lahontan,39.320432,-120.11467,,,,None,9/30/2022,Last verified >30 days ago
1076,6/21/2022,Summit Lake,South Shore Across from Large Rock,6/21/2022,3518,Nevada,Region 6 - Lahontan,39.348783,-120.32387,Lake,,,None,9/30/2022,Last verified >30 days ago
1075,6/21/2022,Donner Lake,Outfall,6/21/2022,3517,Nevada,Region 6 - Lahontan,39.322401,-120.23949,Lake,,,None,9/30/2022,Last verified >30 days ago
1074,7/5/2022,Sacramento River,"East Side of Sacramento River, south end of sand spit",7/11/2022,3561,Tehama,Region 5 - Central Valley,40.34444,-122.1858,,,,None,7/18/2022,Last verified >90 days ago
1073,7/5/2022,Stoney Creek,Diversion Dam,7/4/2022,3514,Colusa,Region 5 - Central Valley,39.3729419,-122.58231,,,,Caution,7/5/2022,Last verified >90 days ago
1072,7/1/2022,Forbes Creek,S. Main St. (FC2),7/1/2022,3512,Lake,Region 5 - Central Valley,39.040986,-122.9151,,,,Caution,7/1/2022,Last verified >90 days ago
1071,7/1/2022,Manning Creek,(MC2),7/1/2022,3511,Lake,Region 5 - Central Valley,38.995186,-122.93266,,,,Caution,7/1/2022,Last verified >90 days ago
1070,7/1/2022,Seiger Canyon Creek,Seigler Canyon Rd. (SEIG02),7/1/2022,3510,Lake,Region 5 - Central Valley,38.89525,-122.65033,,,,Caution,7/1/2022,Last verified >90 days ago
1069,6/30/2022,Prado Regional Park,lake-wide,6/22/2022,3507,San Bernardino,Region 8 - Santa Ana,33.94343,-117.64838,Lake,,County Environmental Health Department,Danger,11/4/2022,Danger
1068,6/30/2022,Grass Valley Lake,South West Cove,6/20/2022,3506,San Bernardino,Region 6 - Lahontan,34.2606084,-117.21815,,,,None,9/2/2022,Last verified >30 days ago
1067,6/30/2022,Lake Arrowhead,Tavern Bay,6/20/2022,3504,San Bernardino,Region 6 - Lahontan,34.2630313,-117.18556,,,,None,9/2/2022,Last verified >30 days ago
1067,6/30/2022,Lake Arrowhead,Burnt Mill Beach Club,6/20/2022,3505,San Bernardino,Region 6 - Lahontan,34.2510467,-117.19382,,,,None,9/2/2022,Last verified >30 days ago
1066,6/28/2022,San Dieguito River,San Dieguito River in Arroyo Preserve,6/28/2022,3495,San Diego,Region 9 - San Diego,33.02423,-117.17003,Wadeable stream,,Private entity,None,9/22/2022,Last verified >30 days ago
1065,6/29/2022,Santa Margarita River,upstream of Sandia Creek Drive,6/16/2022,3492,San Diego,Region 9 - San Diego,33.41092,-117.23938,Wadeable stream,Public entity,Local Park and Recreation Department,None,8/29/2022,Last verified >30 days ago
1064,6/27/2022,Pudding Creek,near Beach and Trestle,6/21/2022,3491,Mendocino,Region 1 - North Coast,39.458672,-123.80767,,,County Environmental Health Department,None,6/29/2022,Last verified >90 days ago
1063,6/27/2022,Upper Blue Lake (Lake County),unspecified location,6/27/2022,3489,Lake,Region 5 - Central Valley,39.172248,-123.0204,,,,Caution,6/27/2022,Last verified >90 days ago
1062,6/24/2022,Lake Skinner,Lake Skinner,6/13/2022,3469,Riverside,Region 9 - San Diego,33.591783,-117.04266,,County Environmental Health Department,County Water Resources Department,None,7/7/2022,Last verified >90 days ago
1061,6/24/2022,Butte Creek ~1.5mi below Spring Creek,Butte Creek ~1.5mi below Spring Creek,6/15/2022,3488,Siskiyou,Region 1 - North Coast,41.62029,-122.06964,,,,Algal mat alert sign,6/24/2022,Last verified >90 days ago
1060,6/24/2022,Beans Gulch above Bark Shanty,Beans Gulch above Bark Shanty,6/14/2022,3487,Siskiyou,Region 1 - North Coast,41.4782,-123.5575,,,,None,6/24/2022,Last verified >90 days ago
1059,6/16/2022,Stampede Reservoir,Boat Launch Access Road,6/16/2022,3486,Sierra,Region 6 - Lahontan,39.4697724,-120.13193,Reservoir,,,None,8/17/2022,Last verified >90 days ago
1057,6/20/2022,Pleasant Valley Reservoir,Boat Ramp,8/2/2022,3621,Inyo,Region 6 - Lahontan,37.425642,-118.54216,Reservoir,Los Angeles Department of Water and Power,Los Angeles Department of Water and Power,Danger,9/2/2022,Last verified >30 days ago
1056,6/7/2022,Tahoe Keys Lagoons,Venice Marconi 6,6/7/2022,3478,El Dorado,Region 6 - Lahontan,38.92902,-120.01721,Other,Tahoe Keys Property Owners Association,Tahoe Keys Property Owners Association,None,10/11/2022,Last verified >30 days ago
1056,6/7/2022,Tahoe Keys Lagoons,Lucerne Court F,6/7/2022,3479,El Dorado,Region 6 - Lahontan,38.93117,-120.01138,Other,Tahoe Keys Property Owners Association,Tahoe Keys Property Owners Association,None,11/4/2022,None
1056,6/7/2022,Lake Tahoe Keys,Venice Drive ,8/23/2022,3652,El Dorado,Region 6 - Lahontan,38.928241,-120.01121,,,Tahoe Keys Property Owners Association,None,10/27/2022,None
1056,6/7/2022,Tahoe Keys Lagoons,Venice / Alpine Drive ,8/25/2022,3661,El Dorado,Region 6 - Lahontan,38.928414,-120.01963,,Tahoe Keys Property Owners Association,Tahoe Keys Property Owners Association,None,11/4/2022,None
1056,6/7/2022,Tahoe Keys Lagoons,Carson Court,8/18/2022,3673,El Dorado,Region 6 - Lahontan,38.933101,-120.01478,,Tahoe Keys Property Owners Association,Tahoe Keys Property Owners Association,Caution,9/21/2022,Last verified >30 days ago
1056,6/7/2022,Tahoe Keys Lagoons,Tahoe Keys Beach and Harbor,8/25/2022,3712,El Dorado,Region 6 - Lahontan,38.931623,-120.00395,,,,Caution,9/8/2022,Last verified >30 days ago
1056,6/7/2022,Tahoe Keys Lagoons,Site 3,9/1/2022,3724,El Dorado,Region 6 - Lahontan,38.931693,-120.01724,,,,None,11/4/2022,None
1056,6/7/2022,Tahoe Keys Lagoons,White Sands Drive,9/1/2022,3711,El Dorado,Region 6 - Lahontan,38.935326,-120.00835,,,,None,11/4/2022,None
1056,6/7/2022,Tahoe Keys Lagoons,Emerald / Marconi East,10/13/2022,3769,El Dorado,Region 6 - Lahontan,38.931111,-120.01586,Lake,,,None,11/4/2022,None
1055,6/16/2022,Little Stony Creek Below Frenzel Creek,Little Stony Creek Below Frenzel Creek,6/9/2022,3477,Colusa,Region 5 - Central Valley,39.2911111,-122.56027,,,,None,6/16/2022,Last verified >90 days ago
1054,6/16/2022,Stanton Creek ~1.4mi above Indian Valley Res.,Stanton Creek ~1.4mi above Indian Valley Res.,6/8/2022,3476,Lake,Region 5 - Central Valley,39.1846,-122.5356,,,,Algal mat alert sign,6/16/2022,Last verified >90 days ago
1053,6/16/2022,Corbin Creek ~0.1mi above NF,Corbin Creek ~0.1mi above NF,6/7/2022,3475,Glenn,Region 1 - North Coast,39.5498,-122.7312,,,,None,6/16/2022,Last verified >90 days ago
1052,6/15/2022,Discovery Bay,numerous locations in Discovery Bay,6/6/2022,3474,Contra Costa,Region 5 - Central Valley,37.905073,-121.60307,,Public entity,Public entity,Danger,7/27/2022,Last verified >90 days ago
1051,6/10/2022,Trout Creek ~0.2mi above Eel River,Trout Creek ~0.2mi above Eel River,6/2/2022,3468,Mendocino,Region 1 - North Coast,39.37753,-123.06525,,,,None,6/10/2022,Last verified >90 days ago
1050,6/10/2022,Blue Slides Creek above Bear Cr.,Blue Slides Creek above Bear Cr.,6/1/2022,3467,Lake,Region 5 - Central Valley,39.319333,-122.84536,,,,None,6/10/2022,Last verified >90 days ago
1049,6/9/2022,Pine Mountain Lake,Midlake,6/9/2022,3465,Tuolumne,Region 5 - Central Valley,37.85164,-120.1991,,,,None,9/8/2022,Last verified >30 days ago
1049,6/9/2022,Pine Mountain Lake,Pine Mountain Lake Lodge,6/9/2022,3466,Tuolumne,Region 5 - Central Valley,37.84917,-120.19,,,,None,6/27/2022,Last verified >90 days ago
1049,6/9/2022,Pine Mountain Lake,Pine Mountain Lake Dam,8/29/2022,3702,Tuolumne,Region 5 - Central Valley,37.851333,-120.2015,,,,None,9/8/2022,Last verified >30 days ago
1049,6/9/2022,Pine Mountain Lake,Pine Mountain Lake Dam,8/29/2022,3702,Tuolumne,Region 5 - Central Valley,37.851333,-120.2015,,,,None,9/8/2022,Last verified >30 days ago
1048,6/7/2022,Four Island Lake,Bear Valley Springs,5/19/2022,3462,Kern,Region 5 - Central Valley,35.1621261,-118.65771,,,,Caution,8/8/2022,Last verified >90 days ago
1048,6/7/2022,Four Island Lake,Bear Valley Springs,6/20/2022,3490,Kern,Region 5 - Central Valley,35.162133,-118.65771,,,,None,9/2/2022,Last verified >30 days ago
1048,6/7/2022,Four Island Lake,Bear Valley Springs,7/13/2022,3589,Kern,Region 5 - Central Valley,35.1621261,-118.65771,,,,Caution,7/27/2022,Last verified >90 days ago
1047,6/7/2022,Channel,"San Diego Creek at Main Street in City of Irvine, County of Orange",5/29/2022,3458,Orange,Region 8 - Santa Ana,33.680515,-117.8278,,,,None,6/14/2022,Last verified >90 days ago
1047,6/7/2022,San Diego Creek,San Diego Creek channel at Main Street in City of Irvine,7/18/2022,3567,Orange,Region 8 - Santa Ana,33.68,-117.8,,,County Environmental Health Department,Caution,7/20/2022,Last verified >90 days ago
1046,6/6/2022,"Austin Creek, East ~0.4mi above Old Cazadero Rd.","Austin Creek, East ~0.4mi above Old Cazadero Rd.",5/24/2022,3461,Sonoma,Region 1 - North Coast,38.53917,-123.07056,,,,None,6/6/2022,Last verified >90 days ago
1045,6/6/2022,San Pedro Creek MF upstream footbridge,San Pedro Creek MF upstream footbridge,5/23/2022,3460,San Mateo,Region 2 - San Francisco Bay,37.575,-122.463,,,,None,6/6/2022,Last verified >90 days ago
1044,6/3/2022,Shasta River,Mouth,5/25/2022,3457,Siskiyou,Region 1 - North Coast,41.830302,-122.59358,,Karuk Tribe,Karuk Tribe,None,6/3/2022,Last verified >90 days ago
1043,6/3/2022,Cheenitch Creek,Orleans,5/25/2022,3456,Humboldt,Region 1 - North Coast,41.303837,-123.52651,,Karuk Tribe,Karuk Tribe,None,6/3/2022,Last verified >90 days ago
1042,6/3/2022,Topaz Lake ,south of Agriculture check pullout,5/18/2022,3455,Mono,Region 6 - Lahontan,38.67187,-119.5483,,,,None,9/8/2022,Last verified >30 days ago
1042,6/3/2022,Topaz Lake,South End,9/28/2022,3770,Mono,Region 6 - Lahontan,38.657474,-119.53649,Lake,,,None,10/19/2022,None
1040,6/3/2022,Silverwood Lake,Silverwood Lake outlet,5/24/2022,3452,San Bernardino,Region 6 - Lahontan,34.280289,-117.32992,,,,None,10/26/2022,None
1040,6/3/2022,Silverwood Lake,Silverwood Lake Cleghorn Swim Beach,5/24/2022,3453,San Bernardino,Region 6 - Lahontan,34.286111,-117.34444,,,,None,8/30/2022,Last verified >30 days ago
1040,6/3/2022,Silverwood Lake,Silverwood Lake Sawpit Swim Beach,5/24/2022,3454,San Bernardino,Region 6 - Lahontan,34.28222,-117.335,,,,None,8/30/2022,Last verified >30 days ago
1039,5/16/2022,Chollas Lake,at the boat launch,5/16/2022,3450,San Diego,Region 9 - San Diego,32.73755,-117.06132,Reservoir,Local Park and Recreation Department,Local Park and Recreation Department,None,8/29/2022,Last verified >30 days ago
1039,5/16/2022,Chollas Lake,at the boat launch,5/16/2022,3450,San Diego,Region 9 - San Diego,32.73755,-117.06132,Reservoir,Local Park and Recreation Department,Local Park and Recreation Department,None,8/29/2022,Last verified >30 days ago
1039,5/16/2022,Chollas Lake,at the boat launch,5/16/2022,3450,San Diego,Region 9 - San Diego,32.73755,-117.06132,Reservoir,Local Park and Recreation Department,Local Park and Recreation Department,None,8/29/2022,Last verified >30 days ago
1039,5/16/2022,Chollas Lake,at the boat launch,5/16/2022,3450,San Diego,Region 9 - San Diego,32.73755,-117.06132,Reservoir,Local Park and Recreation Department,Local Park and Recreation Department,None,8/29/2022,Last verified >30 days ago
1039,5/16/2022,Chollas Lake,mid-lake,5/16/2022,3451,San Diego,Region 9 - San Diego,32.73694,-117.06332,Reservoir,Local Park and Recreation Department,Local Park and Recreation Department,None,6/1/2022,Last verified >90 days ago
1038,6/1/2022,Cuyamaca Reservoir,at boat launch,5/17/2022,3448,San Diego,Region 9 - San Diego,32.98766,-116.58303,Lake,Local Municipal Water District,Local Park and Recreation Department,None,6/1/2022,Last verified >90 days ago
1038,6/1/2022,Cuyamaca Reservoir,mid-lake,5/17/2022,3449,San Diego,Region 9 - San Diego,32.98846,-116.58076,,Local Municipal Water District,Local Park and Recreation Department,None,6/1/2022,Last verified >90 days ago
1037,6/1/2022,Thermalito Forebay ,swim beach,5/24/2022,3445,Butte,Region 5 - Central Valley,39.53444,-121.5875,,,,None,9/7/2022,Last verified >30 days ago
